transaction_id,customer_id,source_account_id,destination_account_id,amount,currency,transaction_type,transaction_date,transaction_time,payee_payer_name,description,payment_channel,device_id,device_model,ip_address,ip_address_country,known_device,status,is_flagged,flag_reason,is_fraud,fraud_type,risk_score,location_risk,amount_risk,velocity_risk,ctr_flag,sar_flag
TXN-2024-005971,AU-CUST00529,ACC00000677,ACC00000952,25.27,AUD,Payment,2025-03-01,13:29:29,Payee-000952,Utilities,Mobile Banking,DEV-UST00529,Samsung Galaxy S23,203.110.207.235,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-005972,AU-CUST00596,ACC00000762,ACC00001214,50.89,AUD,Payment,2024-10-31,18:32:22,Payee-001214,Utilities,Online Banking,DEV-UST00596,iPhone 13,203.225.75.184,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-005973,AU-CUST00518,ACC00000662,ACC00000160,26.21,AUD,Payment,2025-07-16,22:51:09,Payee-000160,Rent payment,Mobile Banking,DEV-UST00518,iPhone 13,203.176.57.166,AU,True,Completed,False,,False,LEGITIMATE,32,Low,Low,Low,False,False
TXN-2024-005974,AU-CUST00525,ACC00000671,ACC00001136,166.25,AUD,Payment,2025-09-13,23:55:02,Payee-001136,Bill payment,ATM,DEV-UST00525,iPhone 14,203.5.207.113,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-005975,AU-CUST00602,ACC00000769,ACC00000783,255.01,AUD,Payment,2025-06-24,01:53:29,Payee-000783,Online purchase,Mobile Banking,DEV-UST00602,iPhone 13,203.68.18.60,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-005976,AU-CUST00411,ACC00000532,ACC00000179,14.59,AUD,Payment,2025-07-19,07:09:05,Payee-000179,Grocery shopping,Mobile Banking,DEV-UST00411,iPhone 13,203.157.246.224,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-005977,AU-CUST00128,ACC00000167,ACC00001098,245.61,AUD,Payment,2025-08-06,22:01:09,Payee-001098,Fuel,Mobile Banking,DEV-UST00128,Samsung Galaxy S23,203.161.135.187,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-005978,AU-CUST00031,ACC00000038,ACC00000041,7.69,AUD,Payment,2025-02-25,15:14:36,Payee-000041,Bill payment,Online Banking,DEV-UST00031,iPhone 14,203.99.175.168,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-005979,AU-CUST00536,ACC00000685,ACC00000030,42.45,AUD,Payment,2025-06-25,11:01:58,Payee-000030,Bill payment,Mobile Banking,DEV-UST00536,iPhone 13,203.250.184.36,AU,True,Completed,False,,False,LEGITIMATE,17,Low,Low,Low,False,False
TXN-2024-005980,AU-CUST00182,ACC00000236,ACC00000467,332.23,AUD,Payment,2025-04-06,14:43:21,Payee-000467,Rent payment,Mobile Banking,DEV-UST00182,iPhone 13,203.218.90.61,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-005981,AU-CUST00445,ACC00000576,ACC00000685,28.75,AUD,Payment,2025-08-13,21:51:40,Payee-000685,Salary payment,Mobile Banking,DEV-UST00445,iPhone 13,203.214.113.184,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-005982,AU-CUST00601,ACC00000768,ACC00000543,1000.0,AUD,Transfer,2025-08-21,23:57:28,Payee-000543,Cash withdrawal,Online Banking,UNK-7655,Unknown Android,17.173.44.168,IN,False,Blocked,True,Mule Activity pattern detected,True,MULE_ACTIVITY,75,High,Medium,High,False,True
TXN-2024-005983,AU-CUST00591,ACC00000756,ACC00000313,27.91,AUD,Payment,2025-08-24,11:59:48,Payee-000313,Online purchase,Mobile Banking,DEV-UST00591,Samsung Galaxy S23,203.99.132.94,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-005984,AU-CUST00166,ACC00000214,ACC00000834,94.44,AUD,Payment,2025-04-17,18:32:28,Payee-000834,Bill payment,Mobile Banking,DEV-UST00166,iPhone 13,203.192.58.40,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-005985,AU-CUST00656,ACC00000838,ACC00000607,6752.91,AUD,Transfer,2025-02-23,00:02:22,Payee-000607,Travel money,Online Banking,DEV-UST00656,Google Pixel 7,99.206.231.38,MY,True,Completed,True,App Romance Scam pattern detected,True,APP_ROMANCE_SCAM,76,High,Medium,Medium,False,False
TXN-2024-005986,AU-CUST00939,ACC00001193,ACC00000152,5.0,AUD,Payment,2025-07-04,17:29:37,Payee-000152,Utilities,Online Banking,DEV-UST00939,iPhone 14,203.195.53.26,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-005987,AU-CUST00358,ACC00000459,ACC00001035,18.74,AUD,Payment,2024-03-15,00:06:22,Payee-001035,Restaurant,Mobile Banking,DEV-UST00358,iPhone 13,203.157.145.7,AU,True,Completed,False,,False,LEGITIMATE,32,Low,Low,Low,False,False
TXN-2024-005988,AU-CUST00116,ACC00000151,ACC00000392,33.03,AUD,Payment,2024-12-31,11:05:01,Payee-000392,Rent payment,Online Banking,DEV-UST00116,Samsung Galaxy S23,203.87.71.10,AU,True,Completed,False,,False,LEGITIMATE,33,Low,Low,Low,False,False
TXN-2024-005989,AU-CUST00497,ACC00000640,ACC00000876,44.56,AUD,Payment,2025-09-24,21:02:26,Payee-000876,Insurance,Mobile Banking,DEV-UST00497,Samsung Galaxy S23,203.6.65.179,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-005990,AU-CUST00612,ACC00000783,ACC00000446,97.34,AUD,Payment,2025-03-23,05:07:25,Payee-000446,Fuel,Online Banking,DEV-UST00612,iPhone 13,203.46.41.7,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-005991,AU-CUST00388,ACC00000501,ACC00000957,61.84,AUD,Payment,2025-09-22,03:16:02,Payee-000957,Grocery shopping,Online Banking,DEV-UST00388,iPhone 13,203.191.228.80,AU,True,Completed,False,,False,LEGITIMATE,34,Low,Low,Low,False,False
TXN-2024-005992,AU-CUST00595,ACC00000760,ACC00000358,9291.36,AUD,Transfer,2025-01-30,00:03:32,Payee-000358,Trading deposit,Mobile Banking,DEV-UST00595,iPhone 13,184.216.157.21,AU,True,Blocked,True,App Investment Scam pattern detected,True,APP_INVESTMENT_SCAM,81,Low,Medium,Medium,False,True
TXN-2024-005993,AU-CUST00762,ACC00000971,ACC00000269,600.62,AUD,Payment,2024-10-25,19:25:45,Payee-000269,Fuel,ATM,DEV-UST00762,Samsung Galaxy S23,203.4.181.6,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-005994,AU-CUST00573,ACC00000733,ACC00000095,1551.77,AUD,Payment,2025-09-25,05:03:51,Payee-000095,Insurance,Mobile Banking,DEV-UST00573,iPhone 13,203.242.104.180,AU,True,Completed,False,,False,LEGITIMATE,29,Low,Low,Low,False,False
TXN-2024-005995,AU-CUST00793,ACC00001010,ACC00001056,55.1,AUD,Payment,2025-08-16,12:25:34,Payee-001056,Online purchase,Online Banking,DEV-UST00793,Samsung Galaxy S23,203.116.24.241,AU,True,Pending,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-005996,AU-CUST00143,ACC00000186,ACC00000915,6778.7,AUD,Transfer,2025-07-29,01:56:37,Payee-000915,Travel money,Mobile Banking,DEV-UST00143,Samsung Galaxy S23,42.243.43.99,AU,True,Blocked,True,App Romance Scam pattern detected,True,APP_ROMANCE_SCAM,81,Low,Medium,Medium,False,False
TXN-2024-005997,AU-CUST00287,ACC00000372,ACC00000779,20.37,AUD,Payment,2025-05-22,07:04:09,Payee-000779,Salary payment,Online Banking,DEV-UST00287,iPhone 14,203.88.156.148,AU,True,Completed,False,,False,LEGITIMATE,17,Low,Low,Low,False,False
TXN-2024-005998,AU-CUST00553,ACC00000705,ACC00000771,630.47,AUD,Payment,2024-10-28,05:06:11,Payee-000771,Insurance,Mobile Banking,DEV-UST00553,Samsung Galaxy S23,203.47.16.167,AU,True,Completed,False,,False,LEGITIMATE,29,Low,Low,Low,False,False
TXN-2024-005999,AU-CUST00255,ACC00000330,ACC00000088,41.76,AUD,Payment,2024-02-03,17:41:47,Payee-000088,Bill payment,Online Banking,DEV-UST00255,iPhone 14,203.71.93.126,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-006000,AU-CUST00995,ACC00001261,ACC00000523,21.16,AUD,Payment,2025-03-01,16:48:26,Payee-000523,Salary payment,Card Payment,DEV-UST00995,iPhone 13,203.105.247.106,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-006001,AU-CUST00675,ACC00000861,ACC00001094,285.78,AUD,Payment,2025-02-08,11:19:31,Payee-001094,Bill payment,Mobile Banking,DEV-UST00675,iPhone 14,203.152.226.16,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-006002,AU-CUST00403,ACC00000523,ACC00000367,68.75,AUD,Payment,2025-09-21,17:14:52,Payee-000367,Utilities,Mobile Banking,DEV-UST00403,Samsung Galaxy S23,203.187.14.52,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-006003,AU-CUST00770,ACC00000982,ACC00000071,307.54,AUD,Payment,2025-08-05,14:55:35,Payee-000071,Utilities,Mobile Banking,DEV-UST00770,iPhone 13,203.105.71.190,AU,True,Completed,False,,False,LEGITIMATE,34,Low,Low,Low,False,False
TXN-2024-006004,AU-CUST00983,ACC00001247,ACC00001065,18.61,AUD,Payment,2025-09-22,04:28:04,Payee-001065,Insurance,ATM,DEV-UST00983,iPhone 14,203.49.173.177,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-006005,AU-CUST00012,ACC00000014,ACC00000037,40.14,AUD,Payment,2024-12-15,19:20:24,Payee-000037,Restaurant,Online Banking,DEV-UST00012,iPhone 14,203.229.136.190,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-006006,AU-CUST00554,ACC00000707,ACC00000874,304.59,AUD,Payment,2025-07-09,09:29:38,Payee-000874,Transfer to savings,Mobile Banking,DEV-UST00554,iPhone 14,203.233.234.74,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-006007,AU-CUST00419,ACC00000542,ACC00001058,5.0,AUD,Payment,2025-04-18,19:37:34,Payee-001058,Restaurant,ATM,DEV-UST00419,Samsung Galaxy S23,203.247.228.159,AU,True,Completed,False,,False,LEGITIMATE,23,Low,Low,Low,False,False
TXN-2024-006008,AU-CUST00750,ACC00000958,ACC00000946,28.72,AUD,Payment,2025-07-05,01:01:37,Payee-000946,Salary payment,ATM,DEV-UST00750,iPhone 13,203.42.11.7,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-006009,AU-CUST00302,ACC00000391,ACC00000017,411.8,AUD,Payment,2025-04-16,12:23:06,Payee-000017,Transfer to savings,Online Banking,DEV-UST00302,iPhone 14,203.245.9.185,AU,True,Completed,False,,False,LEGITIMATE,32,Low,Low,Low,False,False
TXN-2024-006010,AU-CUST00321,ACC00000413,ACC00001137,42.49,AUD,Payment,2024-12-09,22:54:50,Payee-001137,Insurance,Card Payment,DEV-UST00321,iPhone 14,203.223.151.252,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-006011,AU-CUST00762,ACC00000972,ACC00000113,459.28,AUD,Payment,2024-07-17,11:49:03,Payee-000113,Fuel,Mobile Banking,DEV-UST00762,iPhone 13,203.84.102.241,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-006012,AU-CUST00889,ACC00001130,ACC00001080,17.63,AUD,Payment,2024-12-02,19:28:46,Payee-001080,Utilities,Mobile Banking,DEV-UST00889,iPhone 13,203.50.23.112,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-006013,AU-CUST00141,ACC00000183,ACC00000022,103.75,AUD,Payment,2024-11-17,10:07:31,Payee-000022,Salary payment,Online Banking,DEV-UST00141,Samsung Galaxy S23,203.35.135.125,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-006014,AU-CUST00610,ACC00000780,ACC00000623,39.21,AUD,Payment,2025-05-20,16:20:27,Payee-000623,Restaurant,Online Banking,DEV-UST00610,Samsung Galaxy S23,203.77.119.139,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-006015,AU-CUST00774,ACC00000987,ACC00001117,13679.49,AUD,Transfer,2024-05-28,17:32:12,Payee-001117,Trading deposit,Online Banking,UNK-3912,Unknown Device,240.199.248.100,AU,False,Completed,True,App Investment Scam pattern detected,True,APP_INVESTMENT_SCAM,85,Low,High,Medium,True,True
TXN-2024-006016,AU-CUST00162,ACC00000209,ACC00000334,5.0,AUD,Payment,2025-08-04,05:20:14,Payee-000334,Utilities,Mobile Banking,DEV-UST00162,iPhone 13,203.228.175.208,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-006017,AU-CUST00657,ACC00000839,ACC00000057,36.65,AUD,Payment,2025-09-26,22:54:21,Payee-000057,Rent payment,ATM,DEV-UST00657,iPhone 13,203.175.65.117,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-006018,AU-CUST00981,ACC00001243,ACC00000113,9500.0,AUD,Transfer,2024-07-02,05:21:00,Payee-000113,P2P transfer,Online Banking,DEV-UST00981,iPhone 13,65.176.217.108,AU,True,Completed,True,Mule Activity pattern detected,True,MULE_ACTIVITY,91,Low,Medium,High,False,True
TXN-2024-006019,AU-CUST00839,ACC00001069,ACC00000473,28.98,AUD,Payment,2024-09-15,07:04:30,Payee-000473,Bill payment,Mobile Banking,DEV-UST00839,Samsung Galaxy S23,203.112.69.43,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-006020,AU-CUST00192,ACC00000247,ACC00000458,20.95,AUD,Payment,2025-07-24,05:44:01,Payee-000458,Salary payment,Mobile Banking,DEV-UST00192,iPhone 14,203.59.140.120,AU,True,Completed,False,,False,LEGITIMATE,33,Low,Low,Low,False,False
TXN-2024-006021,AU-CUST00991,ACC00001256,ACC00000276,13.69,AUD,Payment,2025-01-29,07:22:18,Payee-000276,Grocery shopping,Online Banking,DEV-UST00991,iPhone 13,203.163.228.84,AU,True,Completed,False,,False,LEGITIMATE,31,Low,Low,Low,False,False
TXN-2024-006022,AU-CUST00353,ACC00000453,ACC00000580,832.02,AUD,Payment,2024-10-14,23:31:32,Payee-000580,Transfer to savings,Card Payment,DEV-UST00353,Samsung Galaxy S23,203.59.117.235,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-006023,AU-CUST00468,ACC00000605,ACC00000434,19.58,AUD,Payment,2024-10-24,15:34:56,Payee-000434,Grocery shopping,Card Payment,DEV-UST00468,iPhone 13,203.239.224.130,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-006024,AU-CUST00286,ACC00000370,ACC00000749,120.23,AUD,Payment,2025-08-01,15:24:58,Payee-000749,Bill payment,Mobile Banking,DEV-UST00286,Samsung Galaxy S23,203.132.151.175,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-006025,AU-CUST00694,ACC00000887,ACC00000369,53.18,AUD,Payment,2024-12-13,10:41:02,Payee-000369,Transfer to savings,ATM,DEV-UST00694,Samsung Galaxy S23,203.25.93.58,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-006026,AU-CUST00123,ACC00000160,ACC00000399,297.77,AUD,Payment,2024-11-25,05:51:38,Payee-000399,Fuel,Mobile Banking,DEV-UST00123,iPhone 14,203.40.55.146,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-006027,AU-CUST00704,ACC00000901,ACC00001126,1511.02,AUD,Payment,2025-09-08,02:17:33,Payee-001126,Utilities,Mobile Banking,DEV-UST00704,iPhone 13,203.198.103.225,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-006028,AU-CUST00056,ACC00000071,ACC00000996,1078.36,AUD,Payment,2025-03-30,18:10:02,Payee-000996,Utilities,ATM,DEV-UST00056,iPhone 13,203.196.218.93,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-006029,AU-CUST00841,ACC00001071,ACC00000975,25.68,AUD,Payment,2025-07-23,02:18:31,Payee-000975,Bill payment,Mobile Banking,DEV-UST00841,iPhone 14,203.232.141.195,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-006030,AU-CUST00321,ACC00000414,ACC00000482,183.04,AUD,Payment,2024-12-28,04:58:32,Payee-000482,Insurance,Online Banking,DEV-UST00321,iPhone 14,203.125.188.21,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-006031,AU-CUST00513,ACC00000657,ACC00001123,559.17,AUD,Payment,2024-08-16,14:41:43,Payee-001123,Salary payment,Mobile Banking,DEV-UST00513,iPhone 13,203.165.176.139,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-006032,AU-CUST00227,ACC00000290,ACC00000433,39.58,AUD,Payment,2025-09-09,11:50:39,Payee-000433,Salary payment,Online Banking,DEV-UST00227,Samsung Galaxy S23,203.188.201.14,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-006033,AU-CUST00105,ACC00000137,ACC00000914,411.95,AUD,Payment,2025-01-17,10:30:31,Payee-000914,Transfer to savings,Mobile Banking,DEV-UST00105,Samsung Galaxy S23,203.34.100.126,AU,True,Completed,False,,False,LEGITIMATE,32,Low,Low,Low,False,False
TXN-2024-006034,AU-CUST00025,ACC00000030,ACC00000953,70.54,AUD,Payment,2025-05-28,16:40:47,Payee-000953,Rent payment,Mobile Banking,DEV-UST00025,iPhone 13,203.69.53.86,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-006035,AU-CUST00980,ACC00001242,ACC00000419,6.64,AUD,Payment,2025-01-06,14:59:56,Payee-000419,Utilities,ATM,DEV-UST00980,Samsung Galaxy S23,203.25.67.221,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-006036,AU-CUST00134,ACC00000173,ACC00000781,2383.78,AUD,Payment,2025-03-27,07:24:27,Payee-000781,Bill payment,ATM,DEV-UST00134,Samsung Galaxy S23,203.78.228.76,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-006037,AU-CUST00057,ACC00000073,ACC00000236,5.0,AUD,Payment,2025-08-07,19:03:55,Payee-000236,Rent payment,Online Banking,DEV-UST00057,Samsung Galaxy S23,203.33.119.124,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-006038,AU-CUST00509,ACC00000652,ACC00000487,5.61,AUD,Payment,2025-09-01,23:51:43,Payee-000487,Transfer to savings,Mobile Banking,DEV-UST00509,iPhone 13,203.243.112.192,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-006039,AU-CUST00961,ACC00001221,ACC00000672,28.58,AUD,Payment,2024-10-12,08:07:06,Payee-000672,Transfer to savings,Branch,DEV-UST00961,iPhone 14,203.42.61.160,AU,True,Completed,False,,False,LEGITIMATE,33,Low,Low,Low,False,False
TXN-2024-006040,AU-CUST00082,ACC00000106,ACC00000845,348.09,AUD,Payment,2025-04-02,20:42:18,Payee-000845,Rent payment,Online Banking,DEV-UST00082,iPhone 14,203.91.110.251,AU,True,Completed,False,,False,LEGITIMATE,33,Low,Low,Low,False,False
TXN-2024-006041,AU-CUST00251,ACC00000324,ACC00000453,191.75,AUD,Payment,2025-08-19,14:01:03,Payee-000453,Fuel,Mobile Banking,DEV-UST00251,Samsung Galaxy S23,203.87.229.251,AU,True,Completed,False,,False,LEGITIMATE,33,Low,Low,Low,False,False
TXN-2024-006042,AU-CUST00553,ACC00000705,ACC00000903,2017.75,AUD,Payment,2025-02-13,13:18:21,Payee-000903,Utilities,ATM,DEV-UST00553,Samsung Galaxy S23,203.51.149.115,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-006043,AU-CUST00484,ACC00000625,ACC00000816,409.85,AUD,Payment,2024-08-07,10:52:43,Payee-000816,Rent payment,Online Banking,DEV-UST00484,Samsung Galaxy S23,203.134.131.117,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-006044,AU-CUST00143,ACC00000185,ACC00001096,90.74,AUD,Payment,2025-09-17,16:14:47,Payee-001096,Online purchase,Card Payment,DEV-UST00143,iPhone 14,203.162.67.127,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-006045,AU-CUST00949,ACC00001206,ACC00000050,592.23,AUD,Payment,2024-05-12,23:42:18,Payee-000050,Insurance,ATM,DEV-UST00949,Samsung Galaxy S23,203.14.35.7,AU,True,Completed,False,,False,LEGITIMATE,29,Low,Low,Low,False,False
TXN-2024-006046,AU-CUST00355,ACC00000455,ACC00000651,40.24,AUD,Payment,2025-03-16,04:24:29,Payee-000651,Salary payment,ATM,DEV-UST00355,iPhone 13,203.243.222.74,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-006047,AU-CUST00673,ACC00000859,ACC00000905,82.8,AUD,Payment,2024-07-23,23:34:02,Payee-000905,Transfer to savings,Online Banking,DEV-UST00673,Samsung Galaxy S23,203.46.86.56,AU,True,Completed,False,,False,LEGITIMATE,14,Low,Low,Low,False,False
TXN-2024-006048,AU-CUST00449,ACC00000581,ACC00000536,27.66,AUD,Payment,2025-03-02,04:40:18,Payee-000536,Online purchase,Card Payment,DEV-UST00449,Samsung Galaxy S23,203.135.226.6,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-006049,AU-CUST00580,ACC00000743,ACC00000380,460.34,AUD,Payment,2024-09-20,16:44:34,Payee-000380,Grocery shopping,ATM,DEV-UST00580,Samsung Galaxy S23,203.207.127.119,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-006050,AU-CUST00903,ACC00001147,ACC00000738,35.02,AUD,Payment,2024-06-05,14:32:35,Payee-000738,Bill payment,Online Banking,DEV-UST00903,Samsung Galaxy S23,203.134.254.125,AU,True,Completed,False,,False,LEGITIMATE,31,Low,Low,Low,False,False
TXN-2024-006051,AU-CUST00321,ACC00000414,ACC00000587,6.14,AUD,Payment,2025-09-04,10:16:19,Payee-000587,Bill payment,Online Banking,DEV-UST00321,iPhone 13,203.202.97.109,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-006052,AU-CUST00813,ACC00001033,ACC00000545,6.05,AUD,Payment,2024-04-16,17:22:53,Payee-000545,Restaurant,Online Banking,DEV-UST00813,Samsung Galaxy S23,203.225.144.110,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-006053,AU-CUST00287,ACC00000371,ACC00001241,8.9,AUD,Payment,2025-05-05,22:39:20,Payee-001241,Salary payment,Mobile Banking,DEV-UST00287,Samsung Galaxy S23,203.153.91.150,AU,True,Completed,False,,False,LEGITIMATE,23,Low,Low,Low,False,False
TXN-2024-006054,AU-CUST00311,ACC00000402,ACC00000537,157.23,AUD,Payment,2025-09-15,19:44:01,Payee-000537,Rent payment,Card Payment,DEV-UST00311,Samsung Galaxy S23,203.207.208.189,AU,True,Completed,False,,False,LEGITIMATE,27,Low,Low,Low,False,False
TXN-2024-006055,AU-CUST00034,ACC00000042,ACC00000274,49.28,AUD,Payment,2025-08-01,08:53:33,Payee-000274,Grocery shopping,Online Banking,DEV-UST00034,Samsung Galaxy S23,203.139.83.215,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-006056,AU-CUST00343,ACC00000440,ACC00000022,69.06,AUD,Payment,2025-08-03,10:29:32,Payee-000022,Insurance,Mobile Banking,DEV-UST00343,iPhone 13,203.138.170.103,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-006057,AU-CUST00581,ACC00000744,ACC00000150,133.67,AUD,Payment,2025-03-23,12:07:34,Payee-000150,Restaurant,Card Payment,DEV-UST00581,Samsung Galaxy S23,203.237.143.98,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-006058,AU-CUST00635,ACC00000812,ACC00000681,165.33,AUD,Payment,2024-11-11,06:00:13,Payee-000681,Insurance,Mobile Banking,DEV-UST00635,iPhone 13,203.21.194.212,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-006059,AU-CUST00421,ACC00000546,ACC00000267,36.77,AUD,Payment,2025-08-08,23:10:07,Payee-000267,Insurance,ATM,DEV-UST00421,Samsung Galaxy S23,203.196.93.145,AU,True,Completed,False,,False,LEGITIMATE,14,Low,Low,Low,False,False
TXN-2024-006060,AU-CUST00353,ACC00000453,ACC00000139,55.02,AUD,Payment,2025-01-27,00:19:09,Payee-000139,Transfer to savings,Mobile Banking,DEV-UST00353,iPhone 14,203.18.148.7,AU,True,Completed,False,,False,LEGITIMATE,17,Low,Low,Low,False,False
TXN-2024-006061,AU-CUST00224,ACC00000285,ACC00000446,28.84,AUD,Payment,2024-11-30,15:08:23,Payee-000446,Transfer to savings,Card Payment,DEV-UST00224,iPhone 13,203.159.189.187,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-006062,AU-CUST00903,ACC00001147,ACC00000305,126.65,AUD,Payment,2024-04-07,06:43:34,Payee-000305,Online purchase,Mobile Banking,DEV-UST00903,iPhone 13,203.153.148.185,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-006063,AU-CUST00379,ACC00000488,ACC00000680,8736.8,AUD,Transfer,2025-01-26,09:32:29,Payee-000680,Business expense,Online Banking,UNK-3969,Unknown Device,124.96.152.87,AU,False,Blocked,True,App Invoice Fraud pattern detected,True,APP_INVOICE_FRAUD,86,Low,Medium,Medium,False,False
TXN-2024-006064,AU-CUST00300,ACC00000388,ACC00000072,54.56,AUD,Payment,2025-04-24,04:03:27,Payee-000072,Fuel,Mobile Banking,DEV-UST00300,iPhone 14,203.42.183.241,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-006065,AU-CUST00939,ACC00001194,ACC00001243,13.44,AUD,Payment,2025-07-17,00:19:35,Payee-001243,Utilities,Mobile Banking,DEV-UST00939,Samsung Galaxy S23,203.23.4.130,AU,True,Completed,False,,False,LEGITIMATE,27,Low,Low,Low,False,False
TXN-2024-006066,AU-CUST00632,ACC00000808,ACC00001156,77.52,AUD,Payment,2024-06-04,15:19:17,Payee-001156,Online purchase,Card Payment,DEV-UST00632,Samsung Galaxy S23,203.33.232.68,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
